轨迹ID,出发时间,出发经度,出发纬度,出发道路ID,到达时间,到达经度,到达维度,到达道路ID,时长(秒),距离(米),通过道路数,其他道路数量,residential道路数量,unclassified道路数量,tertiary道路数量,secondary道路数量,primary道路数量,trunk道路数量,motorway道路数量,道路序列,轨迹点序列,轨迹点序列(百度),出发时刻,出发时段,道路熟悉,平均速度,拥堵程度,新道路序列,R2,R3,R4,R5,R6,R7,R8,R9,R10,x,y
19c02207c741e00344f7988bf1e2f6ec,2016-11-01 10:33:40,104.05546,30.668753,32460,2016-11-01 11:07:09,104.07488,30.670497,31767,2009.0,8717.418319268527,69,0.0,13.0,1.0,7.0,39.0,9.0,0.0,0.0,[32460 32462 32461 32786 60419 18373 35997 60417 60431 36067 36150 36064 36003 54310 31900 24110 63862 37999 59224 19035 18389 36077 59222 59224 19035 18389 36077 59222 59224 19033 59223 59218 59227 24114 36062 29896 32461 32786 60420 60409 60421 36094 17511 60409 60421 36094 17511 60409 60422 60425 60426 60429 55112 55113 60445 19632 18510 18517 18518 32851 60450 55112 55114 55116 55109 55117 55143 31761 31767],"LINESTRING(104.05546 30.668753,104.05686 30.668792,104.05357 30.6687,104.05369 30.670021,104.05377 30.670908,104.05378 30.67101,104.05367 30.671071,104.05366 30.670968,104.05359 30.670173,104.05355 30.669707,104.05347 30.668707,104.05347 30.668623,104.05353 30.667834,104.05355 30.667547,104.05356 30.667276,104.05363 30.66609,104.05344 30.666177,104.05209 30.666789,104.05147 30.667067,104.04928 30.668067,104.04927 30.668016,104.04916 30.667348,104.04756 30.667865,104.04664 30.668163,104.04652 30.668202,104.04627 30.668284,104.04511 30.668652,104.04505 30.668672,104.04454 30.667853,104.0445 30.667782,104.0433 30.666008,104.04329 30.66591,104.04337 30.665979,104.04405 30.667026,104.04461 30.66787,104.04511 30.668652,104.04505 30.668672,104.04454 30.667853,104.0445 30.667782,104.0433 30.666008,104.04329 30.66591,104.04337 30.665979,104.04405 30.667026,104.04461 30.66787,104.04511 30.668652,104.04505 30.668672,104.04511 30.668652,104.04564 30.669495,104.04577 30.669721,104.04616 30.670414,104.04621 30.670518,104.04623 30.670622,104.04623 30.670759,104.04619 30.671019,104.04797 30.670174,104.04823 30.670053,104.04957 30.669416,104.05355 30.667547,104.05366 30.667499,104.05365 30.667758,104.05357 30.6687,104.05369 30.670021,104.05377 30.670908,104.05528 30.670155,104.05569 30.669978,104.05608 30.669834,104.05756 30.669339,104.05782 30.669262,104.05808 30.669269,104.05808 30.669364,104.05782 30.669358,104.05782 30.669262,104.05808 30.669269,104.05808 30.669364,104.05782 30.669358,104.05782 30.669262,104.05808 30.669269,104.05836 30.669274,104.05979 30.669336,104.06033 30.66936,104.06304 30.669422,104.06316 30.669426,104.064 30.669444,104.06631 30.669475,104.06809 30.669472,104.06809 30.668947,104.06809 30.667667,104.06811 30.666137,104.06811 30.6658,104.06718 30.665803,104.0663 30.665805,104.06624 30.667789,104.06628 30.668934,104.06631 30.669475,104.06809 30.669472,104.06822 30.669471,104.06899 30.669457,104.06945 30.669481,104.0697 30.669545,104.06987 30.669617,104.07004 30.669728,104.07065 30.670631,104.07238 30.669805,104.07333 30.671229,104.07488 30.670497)","LINESTRING(104.06438561195625 30.67250163963541,104.06579442294408 30.672524215855578,104.06248405020646 30.67246909804491,104.0626035913984 30.673789083570764,104.06268330046069 30.674675410027728,104.0626932730121 30.674777324368897,104.06258255498645 30.674839475633245,104.06257258329455 30.67473656039878,104.06250285347838 30.67394214136114,104.06246302454137 30.673476471988145,104.06238344146014 30.672477123317865,104.06238351776395 30.672393109525313,104.06244460130816 30.67160336815688,104.06246498689192 30.671316117476426,104.06247529850752 30.67104497215422,104.06254683144373 30.66985806906908,104.06235560462191 30.66994702985946,104.06099703195108 30.67057230888034,104.06037318357264 30.67085600996035,104.05817004746781 30.67187402337563,104.05816004034533 30.671823088799698,104.05805006495838 30.671155787608225,104.05644119721568 30.671683548243408,104.055516305424 30.67198683941557,104.05539567883592 30.672026480135287,104.05514438148654 30.672109778028187,104.05397853024964 30.672483134895167,104.05391823386135 30.672503382117924,104.0534066482913 30.671686202066763,104.05336653279934 30.67161533470587,104.05216291057626 30.669844751229647,104.0521529604814 30.66974676200474,104.05223323802385 30.669815564999087,104.05291522047433 30.670860742734845,104.0534769501844 30.671702949599716,104.05397853024964 30.672483134895167,104.05391823386135 30.672503382117924,104.0534066482913 30.671686202066763,104.05336653279934 30.67161533470587,104.05216291057626 30.669844751229647,104.0521529604814 30.66974676200474,104.05223323802385 30.669815564999087,104.05291522047433 30.670860742734845,104.0534769501844 30.671702949599716,104.05397853024964 30.672483134895167,104.05391823386135 30.672503382117924,104.05397853024964 30.672483134895167,104.05451025727113 30.673323991827534,104.05464067407165 30.673549434941915,104.05503193688025 30.674240686439305,104.05508208835126 30.674344456271285,104.05510209470113 30.674448374696723,104.05510197548436 30.6745853990261,104.0550615562078 30.67484564516235,104.05685122027568 30.67399038272146,104.05711267877902 30.673867677430867,104.0584603962619 30.673221078507662,104.06246498689192 30.671316117476426,104.06257569512029 30.671266977639405,104.06256539529085 30.671526121956067,104.06248405020646 30.67246909804491,104.0626035913984 30.673789083570764,104.06268330046069 30.674675410027728,104.0642032359059 30.673905913615307,104.0646159551562 30.67372421749648,104.0650085367472 30.673575670977346,104.06649842098429 30.673062722507527,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06702176044043 30.673081200847367,104.06676008226556 30.673078478212204,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06702176044043 30.673081200847367,104.06676008226556 30.673078478212204,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06730365974283 30.672987621414677,104.06874297354304 30.673030914662107,104.0692865204544 30.67304764333,104.07201453609756 30.67307171157632,104.07213533651544 30.673073985118126,104.07298095085392 30.673079807896194,104.07530637589443 30.673076677110032,104.07709817394917 30.67304699805578,104.07709864427058 30.672521910144003,104.07709981060545 30.67124170254101,104.07712136662924 30.669711164559356,104.07712168391289 30.669374113556614,104.0761855377458 30.669391075563727,104.0752996868392 30.66940624268518,104.07523743707324 30.67139144517454,104.07527666088261 30.672536034311143,104.07530637589443 30.673076677110032,104.07709817394917 30.67304699805578,104.07722903011383 30.67304404448673,104.07800408697292 30.673018471979955,104.0784670598618 30.67303556973921,104.07871862359684 30.673095830909535,104.07888965888245 30.673165295337768,104.07906065736827 30.67327376830892,104.07967378171993 30.67416780847776,104.08141541410934 30.67331604157621,104.08237002651352 30.674726429870244,104.08392994941417 30.673972114144902)",10,2,0.2,4.339182836868356,2,"[32460. 32462. 32461. 32786. 60419. 18373. 35997. 60417. 60431. 36067.
 36150. 36064. 36003. 54310. 31900. 24110. 63862. 37999. 59224. 19035.
 18389. 36077. 59222. 59224. 19035. 18389. 36077. 59222. 59224. 19033.
 59223. 59218. 59227. 24114. 36062. 29896. 32461. 32786. 60420. 60409.
 60421. 36094. 17511. 60409. 60421. 36094. 17511. 60409. 60422. 60425.
 60426. 60429. 55112. 55113. 60445. 19632. 18510. 18517. 18518. 32851.
 60450. 55112. 55114. 55116. 55109. 55117. 55143. 31761. 31767.]",1,0,0,4,4,4,4,4,9,-0.8276714134644875,-0.4672654809504734
4389cbdc090bfe6603ad4ef6b6ee4521,2016-11-01 09:23:47,104.05395,30.672391,36080,2016-11-01 09:33:23,104.07278,30.673441,55140,576.0,2729.8415343056463,27,0.0,1.0,1.0,0.0,18.0,7.0,0.0,0.0,[36080 36065 36004 35997 60418 60420 60409 60421 36094 17511 60409 60422 60425 60427 55667 32853 60447 60429 55112 55114 55116 55109 55117 55144 55146 55138 55140],"LINESTRING(104.05395 30.672391,104.05394 30.672357,104.05383 30.672039,104.05374 30.671756,104.05372 30.671655,104.05367 30.671071,104.05366 30.670968,104.05377 30.670908,104.05528 30.670155,104.05569 30.669978,104.05608 30.669834,104.05756 30.669339,104.05782 30.669262,104.05808 30.669269,104.05808 30.669364,104.05782 30.669358,104.05782 30.669262,104.05808 30.669269,104.05836 30.669274,104.05979 30.669336,104.06033 30.66936,104.06304 30.669422,104.06308 30.668275,104.0631 30.66773,104.06322 30.667731,104.06317 30.668915,104.06316 30.669426,104.064 30.669444,104.06631 30.669475,104.06809 30.669472,104.06822 30.669471,104.06899 30.669457,104.06945 30.669481,104.0697 30.669545,104.06987 30.669617,104.07004 30.669728,104.07065 30.670631,104.07163 30.67202,104.07172 30.672152,104.07265 30.673501,104.07278 30.673441)","LINESTRING(104.06286313738084 30.676156803645945,104.06285310476592 30.67612290214518,104.06274270188757 30.675805992836036,104.06265239454066 30.67552387618441,104.06263235889062 30.67542306485584,104.06258255498645 30.674839475633245,104.06257258329455 30.67473656039878,104.06268330046069 30.674675410027728,104.0642032359059 30.673905913615307,104.0646159551562 30.67372421749648,104.0650085367472 30.673575670977346,104.06649842098429 30.673062722507527,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06702176044043 30.673081200847367,104.06676008226556 30.673078478212204,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06730365974283 30.672987621414677,104.06874297354304 30.673030914662107,104.0692865204544 30.67304764333,104.07201453609756 30.67307171157632,104.07205584005378 30.67192394669778,104.07207647385803 30.67137857143277,104.07219727695536 30.671377842760226,104.0721458621775 30.672562755610677,104.07213533651544 30.673073985118126,104.07298095085392 30.673079807896194,104.07530637589443 30.673076677110032,104.07709817394917 30.67304699805578,104.07722903011383 30.67304404448673,104.07800408697292 30.673018471979955,104.0784670598618 30.67303556973921,104.07871862359684 30.673095830909535,104.07888965888245 30.673165295337768,104.07906065736827 30.67327376830892,104.07967378171993 30.67416780847776,104.08065881853379 30.67554249620412,104.08074927494123 30.675673189626977,104.08168397855364 30.677008769102066,104.08181482893234 30.6769468563444)",9,2,0.25,4.739308219280636,2,"[36080. 36065. 36004. 35997. 60418. 60420. 60409. 60421. 36094. 17511.
 60409. 60422. 60425. 60427. 55667. 32853. 60447. 60429. 55112. 55114.
 55116. 55109. 55117. 55144. 55146. 55138. 55140.]",1,0,0,1,0,2,2,2,0,0.040321007542240564,-1.0687120034709767
45f7b81e12238985d9f9a3387468b65e,2016-11-01 13:32:07,104.053,30.669975,36068,2016-11-01 13:44:29,104.07188,30.671901,55145,742.0,3339.470865839825,26,0.0,3.0,7.0,0.0,0.0,16.0,0.0,0.0,[36068 32790 32793 60415 19101 32800 54303 19089 19098 36039 36386 59544 59540 59538 35986 35942 36161 32449 36154 17515 44702 59794 36088 51250 18398 55145],"LINESTRING(104.053 30.669975,104.05239 30.670271,104.05002 30.671424,104.04994 30.671463,104.04986 30.671471,104.04968 30.671456,104.04965 30.671594,104.04955 30.67204,104.04926 30.67307,104.04926 30.673183,104.04945 30.673753,104.04971 30.674269,104.05018 30.675147,104.05072 30.676218,104.05133 30.676942,104.05141 30.677035,104.05179 30.677551,104.05217 30.677798,104.0533 30.678581,104.05507 30.679816,104.05519 30.67972,104.05554 30.679559,104.05774 30.678563,104.0578 30.678535,104.05788 30.678499,104.05804 30.678428,104.05924 30.677879,104.06129 30.676934,104.06185 30.676663,104.06325 30.67598,104.06474 30.67527,104.06545 30.674902,104.06555 30.674849,104.068 30.673708,104.06815 30.673635,104.06881 30.673329,104.06988 30.672866,104.07091 30.672366,104.0715 30.67208,104.07163 30.67202,104.07188 30.671901)","LINESTRING(104.06190949087429 30.6737500672958,104.06129562110038 30.674052050305587,104.05891110754591 30.675225947121135,104.05883063308038 30.675265584384736,104.05875018606714 30.675274211357436,104.0585692121771 30.675260599059495,104.05853893089275 30.675398853890094,104.05843800942796 30.67584569706082,104.058145588138 30.67687805818077,104.05814549674945 30.67699108049621,104.05833606993949 30.677559784755445,104.058597083147 30.678073918442234,104.0590690043819 30.678948415147886,104.0596112418111 30.680015219637806,104.06022420020582 30.680734134195646,104.06030459506181 30.680826448279618,104.06068643846984 30.681339150531944,104.06106848710927 30.681582692692157,104.062204680218 30.68235487390834,104.06398474998755 30.683571372743376,104.064105551046 30.68347400461672,104.06445782876847 30.683309001374628,104.06667243235063 30.682286391360016,104.06673283760088 30.68225763255471,104.06681337758367 30.682220618608714,104.06697445854127 30.68214758231324,104.06818264024251 30.681582953462296,104.07024683634175 30.680609966771772,104.07081075827506 30.68033107497108,104.07222060966411 30.679627964921114,104.07372111555173 30.678896077900024,104.07443614318163 30.67851750618531,104.0745368517631 30.67846301130199,104.07700400947766 30.677285133549066,104.07715505476246 30.677209865022686,104.07781962749766 30.67689388576913,104.07889695568437 30.676414736781386,104.07993397211766 30.67589925204774,104.08052794919766 30.675604432730825,104.08065881853379 30.67554249620412,104.08091048860426 30.67541977833914)",13,3,0.3333333333333333,4.500634590080627,3,"[36068. 32790. 32793. 60415. 19101. 32800. 54303. 19089. 19098. 36039.
 36386. 59544. 59540. 59538. 35986. 35942. 36161. 32449. 36154. 17515.
 44702. 59794. 36088. 51250. 18398. 55145.]",0,1,1,0,2,6,6,6,2,-0.4102662689902136,1.0245328574986072
4f61613193433f5e1f8ecadedc977e9a,2016-11-01 10:10:14,104.05355,30.67019,32795,2016-11-01 10:25:34,104.07679,30.673432,35150,920.0,6760.829261319047,53,0.0,9.0,3.0,7.0,23.0,11.0,0.0,0.0,[32795 60431 36067 36150 36062 29896 32461 32786 60420 60409 60421 36094 17512 18374 32804 54294 17511 60409 60422 60424 59243 18418 55667 32855 32851 60450 55111 19621 55112 55114 55115 35967 16618 55114 55116 55109 55117 55144 55146 55137 36124 18397 31434 55144 55146 55138 55141 55130 35150 31449 35150 31449 35150],"LINESTRING(104.05355 30.67019,104.05359 30.670173,104.05355 30.669707,104.05347 30.668707,104.05347 30.668623,104.05353 30.667834,104.05355 30.667547,104.05366 30.667499,104.05365 30.667758,104.05357 30.6687,104.05369 30.670021,104.05377 30.670908,104.05528 30.670155,104.05569 30.669978,104.05608 30.669834,104.05756 30.669339,104.05782 30.669262,104.05808 30.669269,104.05808 30.669364,104.05782 30.669358,104.05741 30.669479,104.05598 30.669977,104.05553 30.670142,104.05484 30.670484,104.05378 30.67101,104.05382 30.671519,104.05385 30.671731,104.05755 30.670042,104.05763 30.670021,104.05772 30.670013,104.05781 30.670016,104.05782 30.669358,104.05782 30.669262,104.05808 30.669269,104.05836 30.669274,104.05979 30.669336,104.05987 30.668228,104.0599 30.667851,104.05991 30.667692,104.0631 30.66773,104.06322 30.667731,104.06474 30.667755,104.06624 30.667789,104.06628 30.668934,104.06631 30.669475,104.06629 30.669583,104.06631 30.669475,104.06809 30.669472,104.06822 30.669471,104.06823 30.669573,104.06809 30.669574,104.06809 30.669472,104.06822 30.669471,104.06899 30.669457,104.06945 30.669481,104.0697 30.669545,104.06987 30.669617,104.07004 30.669728,104.07065 30.670631,104.07163 30.67202,104.07172 30.672152,104.07159 30.672214,104.0715 30.67208,104.07054 30.670685,104.07065 30.670631,104.07163 30.67202,104.07172 30.672152,104.07265 30.673501,104.07291 30.673911,104.07318 30.674269,104.07366 30.674928,104.07458 30.67446,104.0751 30.674196,104.07522 30.674133,104.07534 30.674073,104.07876 30.672566,104.07534 30.674073,104.07522 30.674133,104.07534 30.674073,104.07876 30.672566,104.07534 30.674073,104.07522 30.674133,104.07534 30.674073,104.07679 30.673432)","LINESTRING(104.06246259730148 30.673959555190613,104.06250285347838 30.67394214136114,104.06246302454137 30.673476471988145,104.06238344146014 30.672477123317865,104.06238351776395 30.672393109525313,104.06244460130816 30.67160336815688,104.06246498689192 30.671316117476426,104.06257569512029 30.671266977639405,104.06256539529085 30.671526121956067,104.06248405020646 30.67246909804491,104.0626035913984 30.673789083570764,104.06268330046069 30.674675410027728,104.0642032359059 30.673905913615307,104.0646159551562 30.67372421749648,104.0650085367472 30.673575670977346,104.06649842098429 30.673062722507527,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06702176044043 30.673081200847367,104.06676008226556 30.673078478212204,104.06634733000072 30.673204605360624,104.06490777947613 30.673719862660846,104.0644548081646 30.67389007743037,104.0637602168408 30.674239874689512,104.0626932730121 30.674777324368897,104.06273307980389 30.675286000445077,104.06276308212036 30.675497726607578,104.06648773166765 30.673765966655385,104.06656826596468 30.67374396750096,104.06665885387942 30.673734842602265,104.06674943272681 30.673736715871005,104.06676008226556 30.673078478212204,104.06676016829269 30.67298246207957,104.06702184555505 30.672986184879058,104.06730365974283 30.672987621414677,104.06874297354304 30.673030914662107,104.0688245040192 30.67192166095595,104.06885504777033 30.671544198125684,104.06886526023976 30.671385038641315,104.07207647385803 30.67137857143277,104.07219727695536 30.671377842760226,104.07372744196455 30.671379684497172,104.07523743707324 30.67139144517454,104.07527666088261 30.672536034311143,104.07530637589443 30.673076677110032,104.07528614647524 30.673184993931052,104.07530637589443 30.673076677110032,104.07709817394917 30.67304699805578,104.07722903011383 30.67304404448673,104.07723900508398 30.67314591149871,104.0770980831691 30.673149015337742,104.07709817394917 30.67304699805578,104.07722903011383 30.67304404448673,104.07800408697292 30.673018471979955,104.0784670598618 30.67303556973921,104.07871862359684 30.673095830909535,104.07888965888245 30.673165295337768,104.07906065736827 30.67327376830892,104.07967378171993 30.67416780847776,104.08065881853379 30.67554249620412,104.08074927494123 30.675673189626977,104.08061840537121 30.675737124950142,104.08052794919766 30.675604432730825,104.07956303126784 30.674223459651692,104.07967378171993 30.67416780847776,104.08065881853379 30.67554249620412,104.08074927494123 30.675673189626977,104.08168397855364 30.677008769102066,104.08194525928342 30.67741505412635,104.08221663805521 30.677769197965887,104.08269905948973 30.678421388706393,104.08362492890258 30.67794012244452,104.08414819611913 30.677668723484853,104.08426894632758 30.677604026612574,104.08438969215565 30.67754233464153,104.0878298228532 30.675989247679766,104.08438969215565 30.67754233464153,104.08426894632758 30.677604026612574,104.08438969215565 30.67754233464153,104.0878298228532 30.675989247679766,104.08438969215565 30.67754233464153,104.08426894632758 30.677604026612574,104.08438969215565 30.67754233464153,104.08584846624835 30.67688127106659)",10,2,0.2,7.348727457955486,2,"[32795. 60431. 36067. 36150. 36062. 29896. 32461. 32786. 60420. 60409.
 60421. 36094. 17512. 18374. 32804. 54294. 17511. 60409. 60422. 60424.
 59243. 18418. 55667. 32855. 32851. 60450. 55111. 19621. 55112. 55114.
 55115. 35967. 16618. 55114. 55116. 55109. 55117. 55144. 55146. 55137.
 36124. 18397. 31434. 55144. 55146. 55138. 55141. 55130. 35150. 31449.
 35150. 31449. 35150.]",1,0,3,3,3,3,7,7,7,-0.25132837324567053,-0.16445349101322862
54fd3f22dc5584f1c02060965866ba32,2016-11-01 07:33:40,104.05298,30.672794,36066,2016-11-01 07:42:42,104.0741,30.672847,55140,542.0,3367.7081334576856,24,0.0,5.0,2.0,0.0,0.0,17.0,0.0,0.0,[36066 54300 54303 19089 19098 36039 36386 59544 59540 59538 35986 35942 36161 32449 36154 17515 44702 59794 36088 51250 18398 55146 55138 55140],"LINESTRING(104.05298 30.672794,104.05264 30.672952,104.05239 30.673076,104.05215 30.673196,104.0521 30.673384,104.05166 30.673714,104.05112 30.673967,104.05096 30.673714,104.04971 30.674269,104.05018 30.675147,104.05072 30.676218,104.05133 30.676942,104.05141 30.677035,104.05179 30.677551,104.05217 30.677798,104.0533 30.678581,104.05507 30.679816,104.05519 30.67972,104.05554 30.679559,104.05774 30.678563,104.0578 30.678535,104.05788 30.678499,104.05804 30.678428,104.05924 30.677879,104.06129 30.676934,104.06185 30.676663,104.06325 30.67598,104.06474 30.67527,104.06545 30.674902,104.06555 30.674849,104.068 30.673708,104.06815 30.673635,104.06881 30.673329,104.06988 30.672866,104.07091 30.672366,104.0715 30.67208,104.07163 30.67202,104.07172 30.672152,104.07265 30.673501,104.07327 30.67322,104.07364 30.673055,104.0741 30.672847)","LINESTRING(104.06188696912638 30.676569781345332,104.06154482333594 30.676731143420167,104.06129324959815 30.676857569987327,104.06105174652964 30.676979861643517,104.06100130352287 30.677168366787495,104.06055848705532 30.67750247798134,104.06001519204213 30.677760315660112,104.0598544824611 30.677508643812327,104.058597083147 30.678073918442234,104.0590690043819 30.678948415147886,104.0596112418111 30.680015219637806,104.06022420020582 30.680734134195646,104.06030459506181 30.680826448279618,104.06068643846984 30.681339150531944,104.06106848710927 30.681582692692157,104.062204680218 30.68235487390834,104.06398474998755 30.683571372743376,104.064105551046 30.68347400461672,104.06445782876847 30.683309001374628,104.06667243235063 30.682286391360016,104.06673283760088 30.68225763255471,104.06681337758367 30.682220618608714,104.06697445854127 30.68214758231324,104.06818264024251 30.681582953462296,104.07024683634175 30.680609966771772,104.07081075827506 30.68033107497108,104.07222060966411 30.679627964921114,104.07372111555173 30.678896077900024,104.07443614318163 30.67851750618531,104.0745368517631 30.67846301130199,104.07700400947766 30.677285133549066,104.07715505476246 30.677209865022686,104.07781962749766 30.67689388576913,104.07889695568437 30.676414736781386,104.07993397211766 30.67589925204774,104.08052794919766 30.675604432730825,104.08065881853379 30.67554249620412,104.08074927494123 30.675673189626977,104.08168397855364 30.677008769102066,104.0823080125392 30.67671867794696,104.08268039587489 30.67654829176524,104.08314333723065 30.67633363908103)",7,2,0.3333333333333333,6.2134836410658405,2,"[36066. 54300. 54303. 19089. 19098. 36039. 36386. 59544. 59540. 59538.
 35986. 35942. 36161. 32449. 36154. 17515. 44702. 59794. 36088. 51250.
 18398. 55146. 55138. 55140.]",0,1,1,0,2,6,6,6,2,-0.6964829088818149,0.8538087907157506
